QuestionID,Section,Topic,Difficulty,Grade,AvgScore,Blueprint,Technical,Quality,Distractor,Explanation,Realism,DifficultyScore,Repetition,Priority,Issues
P1E-B-098,B,"E-B.098 Financial vs operating budget",Difficult,A,4.8,5,5,5,5,5,3,5,5,Low,"No business context in stem (may lack realism); No time/year reference in stem"
P1E-B-099,B,"E-B.099 Cost-plus transfer price",Difficult,A,4.8,5,5,5,5,5,3,5,5,Low,"No business context in stem (may lack realism); No time/year reference in stem"
P1E-B-100,B,"E-B.100 Negotiated transfer disadvantage",Moderate,A,4.8,5,5,5,5,5,3,5,5,Low,"No business context in stem (may lack realism); No time/year reference in stem"
P1E-C-046,C,"E-C.046 Internal process BSC",Difficult,A,4.8,5,5,5,5,5,3,5,5,Low,"No business context in stem (may lack realism); No time/year reference in stem"
P1E-C-047,C,"E-C.047 Customer profitability analysis",Moderate,A,4.9,5,5,5,5,5,4,5,5,Low,"No time/year reference in stem"
P1E-C-048,C,"E-C.048 Quality cost index",Moderate,A,4.8,5,5,5,5,5,3,5,5,Low,"No business context in stem (may lack realism); No time/year reference in stem"
P1E-C-049,C,"E-C.049 Benchmarking definition",Easy,A,4.8,5,5,5,5,5,3,5,5,Low,"No business context in stem (may lack realism); No time/year reference in stem"
P1E-C-050,C,"E-C.050 Analytics variance analysis",Moderate,A,4.8,5,5,5,5,5,3,5,5,Low,"No business context in stem (may lack realism); No time/year reference in stem"
P1E-C-051,C,"E-C.051 Standard cost purpose",Moderate,A,4.8,5,5,5,5,5,3,5,5,Low,"No business context in stem (may lack realism); No time/year reference in stem"
P1E-C-052,C,"E-C.052 Sales variance interpretation",Moderate,A,4.8,5,5,5,5,5,3,5,5,Low,"No business context in stem (may lack realism); No time/year reference in stem"
P1E-C-053,C,"E-C.053 DuPont ROI",Moderate,A,4.8,5,5,5,5,5,3,5,5,Low,"No business context in stem (may lack realism); No time/year reference in stem"
P1E-C-054,C,"E-C.054 Profit margin formula",Moderate,A,4.8,5,5,5,5,5,3,5,5,Low,"No business context in stem (may lack realism); No time/year reference in stem"
P1E-C-055,C,"E-C.055 Asset turnover",Difficult,A,4.8,5,5,5,5,5,3,5,5,Low,"No business context in stem (may lack realism); No time/year reference in stem"
P1E-C-056,C,"E-C.056 Performance reports",Easy,B,4.4,5,2,5,5,5,3,5,5,Medium,"Contains ""all/none of the above"" — rare on modern CMA; No business context in stem (may lack realism); No time/year reference in stem"
P1E-C-057,C,"E-C.057 Mix variance",Difficult,A,4.8,5,5,5,5,5,3,5,5,Low,"No business context in stem (may lack realism); No time/year reference in stem"
P1E-C-058,C,"E-C.058 Yield variance",Difficult,A,4.8,5,5,5,5,5,3,5,5,Low,"No business context in stem (may lack realism); No time/year reference in stem"
P1E-C-059,C,"E-C.059 Operating leverage calculation",Difficult,A,4.9,5,5,5,5,5,4,5,5,Low,"No time/year reference in stem"
P1E-C-060,C,"E-C.060 BSC strategy translation",Easy,A,4.8,5,5,5,5,5,3,5,5,Low,"No business context in stem (may lack realism); No time/year reference in stem"
P1E-C-061,C,"E-C.061 Segment disclosure items",Moderate,B,4.4,5,2,5,5,5,3,5,5,Medium,"Contains ""all/none of the above"" — rare on modern CMA; No business context in stem (may lack realism); No time/year reference in stem"
P1E-C-062,C,"E-C.062 ROI spread",Difficult,A,4.8,5,5,5,5,5,3,5,5,Low,"No business context in stem (may lack realism); No time/year reference in stem"
P1E-C-063,C,"E-C.063 EVA vs residual income",Difficult,A,4.8,5,5,5,5,5,3,5,5,Low,"No business context in stem (may lack realism); No time/year reference in stem"
P1E-C-064,C,"E-C.064 Nonfinancial measures importance",Moderate,A,4.8,5,5,5,5,5,3,5,5,Low,"No business context in stem (may lack realism); No time/year reference in stem"
P1E-D-038,D,"E-D.038 Backflush costing",Difficult,A,4.8,5,5,5,5,5,3,5,5,Low,"No business context in stem (may lack realism); No time/year reference in stem"
P1E-D-039,D,"E-D.039 Sales value method",Moderate,A,4.6,5,5,4,5,5,3,5,5,Low,"Uses absolute language: ""all""; No business context in stem (may lack realism); No time/year reference in stem"
P1E-D-040,D,"E-D.040 NRV joint cost method",Moderate,A,4.5,5,5,4,4,5,3,5,5,Low,"Uses absolute language: ""all""; Answer length variance high (ratio 5x) — may give clues; No business context in stem (may lack realism); No time/year reference in stem"
P1E-D-041,D,"E-D.041 JIT definition",Moderate,A,4.9,5,5,5,5,5,4,5,5,Low,"No time/year reference in stem"
P1E-D-042,D,"E-D.042 Lean manufacturing",Easy,A,4.9,5,5,5,5,5,4,5,5,Low,"No time/year reference in stem"
P1E-D-043,D,"E-D.043 TOC bottleneck",Moderate,A,4.8,5,5,5,5,5,3,5,5,Low,"No business context in stem (may lack realism); No time/year reference in stem"
P1E-D-044,D,"E-D.044 Throughput accounting",Moderate,A,4.8,5,5,5,5,5,3,5,5,Low,"No business context in stem (may lack realism); No time/year reference in stem"
P1E-D-045,D,"E-D.045 Throughput operating expenses",Moderate,A,4.8,5,5,5,5,5,3,5,5,Low,"No business context in stem (may lack realism); No time/year reference in stem"
P1E-D-046,D,"E-D.046 Constraint management",Moderate,A,4.9,5,5,5,5,5,4,5,5,Low,"No time/year reference in stem"
P1E-D-047,D,"E-D.047 Transferred-in costs",Moderate,A,4.8,5,5,5,5,5,3,5,5,Low,"No business context in stem (may lack realism); No time/year reference in stem"
P1E-D-048,D,"E-D.048 FIFO process WIP",Moderate,A,4.8,5,5,5,5,5,3,5,5,Low,"No business context in stem (may lack realism); No time/year reference in stem"
P1E-D-049,D,"E-D.049 Normal capacity",Moderate,B,4.4,5,5,2,5,5,3,5,5,Medium,"Stem too short (<20 chars); No business context in stem (may lack realism); No time/year reference in stem"
P1E-D-050,D,"E-D.050 Practical capacity",Moderate,A,4.6,5,5,5,4,5,3,5,5,Low,"Answer length variance high (ratio 4x) — may give clues; No business context in stem (may lack realism); No time/year reference in stem"
P1E-D-051,D,"E-D.051 Practical capacity overhead",Difficult,A,4.8,5,5,5,5,5,3,5,5,Low,"No business context in stem (may lack realism); No time/year reference in stem"
P1E-D-052,D,"E-D.052 Actual costing",Moderate,A,4.8,5,5,5,5,5,3,5,5,Low,"No business context in stem (may lack realism); No time/year reference in stem"
P1E-D-053,D,"E-D.053 Normal costing",Moderate,A,4.6,5,5,5,4,5,3,5,5,Low,"Answer length variance high (ratio 3x) — may give clues; No business context in stem (may lack realism); No time/year reference in stem"
P1E-D-054,D,"E-D.054 Standard costing",Easy,A,4.8,5,5,5,5,5,3,5,5,Low,"No business context in stem (may lack realism); No time/year reference in stem"
P1E-D-055,D,"E-D.055 Step-down allocation",Difficult,A,4.8,5,5,4,5,5,4,5,5,Low,"Uses absolute language: ""all""; No time/year reference in stem"
P1E-D-056,D,"E-D.056 Reciprocal method",Difficult,A,4.9,5,5,5,5,5,4,5,5,Low,"No time/year reference in stem"
P1E-D-057,D,"E-D.057 Direct allocation method",Moderate,A,4.9,5,5,5,5,5,4,5,5,Low,"No time/year reference in stem"
P1E-D-058,D,"E-D.058 ABC cost pool",Easy,A,4.6,5,5,5,4,5,3,5,5,Low,"Answer length variance high (ratio 4x) — may give clues; No business context in stem (may lack realism); No time/year reference in stem"
P1E-D-059,D,"E-D.059 Activity driver",Difficult,A,4.8,5,5,5,5,5,3,5,5,Low,"No business context in stem (may lack realism); No time/year reference in stem"
P1E-D-060,D,"E-D.060 ABC best use",Easy,A,4.8,5,5,5,5,5,3,5,5,Low,"No business context in stem (may lack realism); No time/year reference in stem"
P1E-E-031,E,"E-E.031 COSO principle 7",Moderate,A,4.9,5,5,5,5,5,4,5,5,Low,"No time/year reference in stem"
P1E-E-032,E,"E-E.032 COSO principle 8",Moderate,A,4.8,5,5,5,5,5,3,5,5,Low,"No business context in stem (may lack realism); No time/year reference in stem"
P1E-E-033,E,"E-E.033 COSO principle 9",Moderate,A,4.6,5,5,5,4,5,3,5,5,Low,"Answer length variance high (ratio 3x) — may give clues; No business context in stem (may lack realism); No time/year reference in stem"
P1E-E-034,E,"E-E.034 COSO principle 10",Easy,A,4.6,5,5,5,4,5,3,5,5,Low,"Answer length variance high (ratio 4x) — may give clues; No business context in stem (may lack realism); No time/year reference in stem"
P1E-E-035,E,"E-E.035 COSO principle 11",Easy,A,4.8,5,5,5,5,5,3,5,5,Low,"No business context in stem (may lack realism); No time/year reference in stem"
P1E-E-036,E,"E-E.036 COSO principle 12",Moderate,A,4.8,5,5,5,5,5,3,5,5,Low,"No business context in stem (may lack realism); No time/year reference in stem"
P1E-E-037,E,"E-E.037 COSO principle 15",Moderate,A,4.8,5,5,5,5,5,3,5,5,Low,"No business context in stem (may lack realism); No time/year reference in stem"
P1E-E-038,E,"E-E.038 COSO principle 16",Moderate,A,4.9,5,5,5,5,5,4,5,5,Low,"No time/year reference in stem"
P1E-E-039,E,"E-E.039 COSO principle 17",Moderate,A,4.8,5,5,5,5,5,3,5,5,Low,"No business context in stem (may lack realism); No time/year reference in stem"
P1E-E-040,E,"E-E.040 Physical controls",Difficult,A,4.8,5,5,5,5,5,3,5,5,Low,"No business context in stem (may lack realism); No time/year reference in stem"
P1E-E-041,E,"E-E.041 Access controls",Easy,A,4.8,5,5,5,5,5,3,5,5,Low,"No business context in stem (may lack realism); No time/year reference in stem"
P1E-E-042,E,"E-E.042 Authorization controls",Difficult,A,4.8,5,5,5,5,5,3,5,5,Low,"No business context in stem (may lack realism); No time/year reference in stem"
P1E-E-043,E,"E-E.043 Verification controls",Easy,A,4.8,5,5,5,5,5,3,5,5,Low,"No business context in stem (may lack realism); No time/year reference in stem"
P1E-E-044,E,"E-E.044 Internal audit charter",Moderate,A,4.6,5,5,5,4,5,3,5,5,Low,"Answer length variance high (ratio 3x) — may give clues; No business context in stem (may lack realism); No time/year reference in stem"
P1E-E-045,E,"E-E.045 Internal audit reporting",Difficult,A,4.6,5,5,4,5,5,3,5,5,Low,"Uses absolute language: ""all""; No business context in stem (may lack realism); No time/year reference in stem"
P1E-E-046,E,"E-E.046 Operational audit",Difficult,A,4.8,5,5,5,5,5,3,5,5,Low,"No business context in stem (may lack realism); No time/year reference in stem"
P1E-E-047,E,"E-E.047 Compliance audit",Difficult,A,4.8,5,5,5,5,5,3,5,5,Low,"No business context in stem (may lack realism); No time/year reference in stem"
P1E-E-048,E,"E-E.048 Financial audit",Difficult,A,4.8,5,5,5,5,5,3,5,5,Low,"No business context in stem (may lack realism); No time/year reference in stem"
P1E-E-049,E,"E-E.049 COSO ERM components",Moderate,A,4.8,5,5,5,5,5,3,5,5,Low,"No business context in stem (may lack realism); No time/year reference in stem"
P1E-E-050,E,"E-E.050 Risk tolerance",Moderate,B,4.3,5,5,2,4,5,3,5,5,Medium,"Stem too short (<20 chars); Answer length variance high (ratio 4x) — may give clues; No business context in stem (may lack realism); No time/year reference in stem"
P1E-E-051,E,"E-E.051 Compensating control",Moderate,A,4.8,5,5,5,5,5,3,5,5,Low,"No business context in stem (may lack realism); No time/year reference in stem"
P1E-E-052,E,"E-E.052 IT preventive controls",Difficult,A,4.6,5,5,5,4,5,3,5,5,Low,"Answer length variance high (ratio 3x) — may give clues; No business context in stem (may lack realism); No time/year reference in stem"
P1E-E-053,E,"E-E.053 IT detective controls",Easy,A,4.8,5,5,5,5,5,3,5,5,Low,"No business context in stem (may lack realism); No time/year reference in stem"
P1E-E-054,E,"E-E.054 Encryption purpose",Difficult,A,4.8,5,5,5,5,5,3,5,5,Low,"No business context in stem (may lack realism); No time/year reference in stem"
P1E-E-055,E,"E-E.055 COSO objectives",Easy,A,4.8,5,5,5,5,5,3,5,5,Low,"No business context in stem (may lack realism); No time/year reference in stem"
P1E-E-056,E,"E-E.056 Control matrix",Moderate,A,4.8,5,5,5,5,5,3,5,5,Low,"No business context in stem (may lack realism); No time/year reference in stem"
P1E-E-057,E,"E-E.057 COSO definition",Moderate,A,4.6,5,5,5,4,5,3,5,5,Low,"Answer length variance high (ratio 5x) — may give clues; No business context in stem (may lack realism); No time/year reference in stem"
P1E-E-058,E,"E-E.058 Cost-benefit controls",Moderate,A,4.8,5,5,5,5,5,3,5,5,Low,"No business context in stem (may lack realism); No time/year reference in stem"
P1E-E-059,E,"E-E.059 Internal control limitations",Easy,A,4.8,5,5,5,5,5,3,5,5,Low,"No business context in stem (may lack realism); No time/year reference in stem"
P1E-E-060,E,"E-E.060 Control environment influence",Difficult,A,4.8,5,5,5,5,5,3,5,5,Low,"No business context in stem (may lack realism); No time/year reference in stem"
P1E-E-061,E,"E-E.061 Entity-level controls",Easy,A,4.9,5,5,5,5,5,4,5,5,Low,"No time/year reference in stem"
P1E-E-062,E,"E-E.062 Activity-level controls",Moderate,A,4.8,5,5,5,5,5,3,5,5,Low,"No business context in stem (may lack realism); No time/year reference in stem"
P1E-E-063,E,"E-E.063 SOX 906",Moderate,A,4.8,5,5,5,5,5,3,5,5,Low,"No business context in stem (may lack realism); No time/year reference in stem"
P1E-E-064,E,"E-E.064 PCAOB",Moderate,A,4.8,5,5,5,5,5,3,5,5,Low,"No business context in stem (may lack realism); No time/year reference in stem"
P1E-E-065,E,"E-E.065 COSO principle 5",Moderate,A,4.9,5,5,5,5,5,4,5,5,Low,"No time/year reference in stem"
P1E-F-038,F,"E-F.038 Analytics internal audit",Moderate,A,4.8,5,5,5,5,5,3,5,5,Low,"No business context in stem (may lack realism); No time/year reference in stem"
P1E-F-039,F,"E-F.039 EDP auditing",Moderate,A,4.8,5,5,5,5,5,3,5,5,Low,"No business context in stem (may lack realism); No time/year reference in stem"
P1E-F-040,F,"E-F.040 Test data approach",Moderate,A,4.8,5,5,5,5,5,3,5,5,Low,"No business context in stem (may lack realism); No time/year reference in stem"
P1E-F-041,F,"E-F.041 Integrated test facility",Difficult,A,4.8,5,5,5,5,5,3,5,5,Low,"No business context in stem (may lack realism); No time/year reference in stem"
P1E-F-042,F,"E-F.042 Generalized audit software",Moderate,A,4.8,5,5,5,5,5,3,5,5,Low,"No business context in stem (may lack realism); No time/year reference in stem"
P1E-F-043,F,"E-F.043 Parallel simulation",Difficult,A,4.6,5,5,4,5,5,3,5,5,Low,"Uses absolute language: ""all""; No business context in stem (may lack realism); No time/year reference in stem"
P1E-F-044,F,"E-F.044 Analytics maturity",Moderate,A,4.8,5,5,5,5,5,3,5,5,Low,"No business context in stem (may lack realism); No time/year reference in stem"
P1E-F-045,F,"E-F.045 Analytics maturity highest",Easy,A,4.8,5,5,5,5,5,3,5,5,Low,"No business context in stem (may lack realism); No time/year reference in stem"
P1E-F-046,F,"E-F.046 Diagnostic analytics",Difficult,A,4.8,5,5,5,5,5,3,5,5,Low,"No business context in stem (may lack realism); No time/year reference in stem"
P1E-F-047,F,"E-F.047 Semi-structured data",Difficult,A,4.6,5,5,5,4,5,3,5,5,Low,"Answer length variance high (ratio 4x) — may give clues; No business context in stem (may lack realism); No time/year reference in stem"
P1E-F-048,F,"E-F.048 Data lake",Difficult,B,4.4,5,5,2,5,5,3,5,5,Medium,"Stem too short (<20 chars); No business context in stem (may lack realism); No time/year reference in stem"
P1E-F-049,F,"E-F.049 Data warehouse vs lake",Moderate,A,4.6,5,5,5,4,5,3,5,5,Low,"Answer length variance high (ratio 8x) — may give clues; No business context in stem (may lack realism); No time/year reference in stem"
P1E-F-050,F,"E-F.050 ELT vs ETL",Moderate,A,4.8,5,5,5,5,5,3,5,5,Low,"No business context in stem (may lack realism); No time/year reference in stem"
P1E-F-051,F,"E-F.051 Relational database",Moderate,A,4.6,5,5,5,4,5,3,5,5,Low,"Answer length variance high (ratio 5x) — may give clues; No business context in stem (may lack realism); No time/year reference in stem"
P1E-F-052,F,"E-F.052 DBMS",Difficult,A,4.9,5,5,5,5,5,4,5,5,Low,"No time/year reference in stem"
P1E-F-053,F,"E-F.053 SQL",Difficult,B,4.3,5,5,2,4,5,3,5,5,Medium,"Stem too short (<20 chars); Answer length variance high (ratio 4x) — may give clues; No business context in stem (may lack realism); No time/year reference in stem"
P1E-F-054,F,"E-F.054 Data dictionary",Difficult,A,4.8,5,5,5,5,5,3,5,5,Low,"No business context in stem (may lack realism); No time/year reference in stem"
P1E-F-055,F,"E-F.055 Database backup",Easy,A,4.6,5,5,5,4,5,3,5,5,Low,"Answer length variance high (ratio 3x) — may give clues; No business context in stem (may lack realism); No time/year reference in stem"
P1E-F-056,F,"E-F.056 BI system",Difficult,A,4.8,5,5,5,5,5,3,5,5,Low,"No business context in stem (may lack realism); No time/year reference in stem"
P1E-F-057,F,"E-F.057 Ransomware",Easy,A,4.8,5,5,5,5,5,3,5,5,Low,"No business context in stem (may lack realism); No time/year reference in stem"
P1E-F-058,F,"E-F.058 Computer virus",Difficult,A,4.8,5,5,5,5,5,3,5,5,Low,"No business context in stem (may lack realism); No time/year reference in stem"
P1E-F-059,F,"E-F.059 Social engineering",Easy,A,4.8,5,5,5,5,5,3,5,5,Low,"No business context in stem (may lack realism); No time/year reference in stem"
P1E-F-060,F,"E-F.060 Penetration testing",Moderate,A,4.8,5,5,5,5,5,3,5,5,Low,"No business context in stem (may lack realism); No time/year reference in stem"
P1E-F-061,F,"E-F.061 Vulnerability assessment",Moderate,A,4.8,5,5,5,5,5,3,5,5,Low,"No business context in stem (may lack realism); No time/year reference in stem"
P1E-F-062,F,"E-F.062 IT continuity",Difficult,A,4.9,5,5,5,5,5,4,5,5,Low,"No time/year reference in stem"
P1E-F-063,F,"E-F.063 Hot site",Easy,B,4.4,5,5,2,5,5,3,5,5,Medium,"Stem too short (<20 chars); No business context in stem (may lack realism); No time/year reference in stem"
